,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
214,68547122,,24000.0,24000.0,24000.0, 36 months,9.17,765.1,B,B2,Nurse Anestheti,2 years,MORTGAGE,210000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547122,,debt_consolidation,Debt consolidation,563xx,MN,20.16,0.0,Aug-2002,690.0,694.0,1.0,,,18.0,0.0,16417.0,65.1,35.0,w,0.0,0.0,27512.777716584,27512.78,24000.0,3512.78,0.0,0.0,0.0,Jan-2019,764.85,,Feb-2019,559.0,555.0,0.0,,1.0,Individual,,,,0.0,0.0,560509.0,4.0,7.0,2.0,3.0,4.0,227438.0,64.0,3.0,3.0,4423.0,64.0,25200.0,3.0,2.0,3.0,7.0,31139.0,2225.0,84.4,0.0,0.0,148.0,160.0,3.0,3.0,1.0,25.0,,4.0,,0.0,6.0,9.0,6.0,8.0,17.0,10.0,17.0,10.0,18.0,0.0,0.0,0.0,5.0,100.0,66.7,0.0,0.0,608164.0,243855.0,14300.0,260507.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
215,68386904,,15000.0,15000.0,15000.0, 60 months,16.59,369.49,D,D2,Revenue Control Specialist,8 years,RENT,42900.0,Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386904,,debt_consolidation,Debt consolidation,021xx,MA,36.98,0.0,Nov-2000,680.0,684.0,0.0,,,10.0,0.0,19015.0,75.2,32.0,w,6967.81,6967.81,14006.06,14006.06,8032.19,5973.87,0.0,0.0,0.0,Feb-2019,369.49,Apr-2019,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,125307.0,1.0,3.0,1.0,3.0,5.0,106292.0,98.0,0.0,0.0,7609.0,90.0,25300.0,0.0,0.0,0.0,3.0,12531.0,5785.0,76.7,0.0,0.0,170.0,181.0,30.0,5.0,0.0,30.0,,,,0.0,5.0,5.0,5.0,12.0,16.0,6.0,16.0,5.0,10.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,123717.0,125307.0,24800.0,98417.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
216,68526818,,16000.0,16000.0,16000.0, 36 months,8.49,505.01,B,B1,Engineer ,10+ years,MORTGAGE,140000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526818,,credit_card,Credit card refinancing,786xx,TX,14.68,2.0,Feb-2000,670.0,674.0,0.0,1.0,,19.0,0.0,28430.0,77.3,25.0,w,0.0,0.0,18216.560618575,18216.56,16000.0,2216.56,0.0,0.0,0.0,Jan-2019,504.87,,Jan-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,232670.0,0.0,4.0,0.0,1.0,14.0,23935.0,35.0,2.0,4.0,8892.0,50.0,36800.0,2.0,2.0,1.0,6.0,12926.0,7833.0,75.0,0.0,0.0,190.0,96.0,8.0,8.0,2.0,8.0,1.0,11.0,1.0,0.0,9.0,11.0,11.0,12.0,8.0,14.0,15.0,11.0,19.0,0.0,0.0,0.0,2.0,92.0,45.5,0.0,0.0,289636.0,52365.0,31300.0,67636.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
217,68446558,,15000.0,15000.0,15000.0, 60 months,7.91,303.51,A,A5,Human Resources,5 years,RENT,90000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446558,,debt_consolidation,Debt consolidation,117xx,NY,17.07,0.0,Aug-2001,685.0,689.0,1.0,31.0,,20.0,0.0,20125.0,62.0,25.0,w,0.0,0.0,11803.19,11803.19,9516.48,2271.53,15.18,0.0,0.0,May-2018,4486.0,,Aug-2018,589.0,585.0,0.0,,1.0,Individual,,,,0.0,0.0,90875.0,2.0,7.0,0.0,0.0,103.0,70750.0,83.0,2.0,2.0,9387.0,62.0,32670.0,0.0,0.0,1.0,2.0,4782.0,4133.0,69.0,0.0,0.0,172.0,168.0,2.0,2.0,0.0,2.0,,2.0,31.0,0.0,6.0,12.0,8.0,8.0,9.0,12.0,16.0,12.0,19.0,,0.0,0.0,2.0,96.0,50.0,0.0,0.0,117602.0,90875.0,24800.0,84932.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,May-2018,COMPLETE,May-2018,4486.0,45.0,1.0
218,68506619,,5000.0,5000.0,5000.0, 36 months,11.99,166.05,C,C1,RN,8 years,MORTGAGE,60000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506619,,debt_consolidation,Debt consolidation,301xx,GA,19.56,0.0,Mar-2009,675.0,679.0,0.0,,,13.0,0.0,15996.0,50.8,19.0,w,0.0,0.0,1320.07,1320.07,961.87,358.2,0.0,0.0,0.0,Sep-2016,166.05,,May-2017,549.0,545.0,0.0,,1.0,Individual,,,,0.0,0.0,164988.0,1.0,1.0,0.0,0.0,26.0,8504.0,57.0,1.0,1.0,3452.0,53.0,31500.0,5.0,1.0,6.0,3.0,12691.0,4198.0,60.8,0.0,0.0,78.0,81.0,8.0,4.0,3.0,8.0,,2.0,,0.0,3.0,9.0,3.0,3.0,4.0,11.0,12.0,10.0,13.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,187500.0,24500.0,10700.0,15000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
219,68496948,,19100.0,19100.0,19100.0, 60 months,10.78,413.19,B,B4,Administrator,10+ years,MORTGAGE,115000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496948,,debt_consolidation,Debt consolidation,184xx,PA,14.35,0.0,Mar-1999,685.0,689.0,0.0,,,8.0,0.0,18726.0,44.7,22.0,w,8214.81,8214.81,15672.62,15672.62,10885.19,4787.43,0.0,0.0,0.0,Feb-2019,413.19,Apr-2019,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,259591.0,0.0,2.0,1.0,2.0,7.0,51770.0,76.0,0.0,0.0,7718.0,56.0,41900.0,0.0,0.0,3.0,2.0,37084.0,23174.0,44.7,1.0,0.0,135.0,201.0,33.0,7.0,5.0,35.0,,7.0,,0.0,4.0,4.0,4.0,8.0,8.0,5.0,9.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,321817.0,70496.0,41900.0,59917.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
220,68396786,,15000.0,15000.0,15000.0, 36 months,10.78,489.52,B,B4,Sales Manager,3 years,OWN,85000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396786,,credit_card,Credit card refinancing,463xx,IN,10.14,0.0,Sep-2009,685.0,689.0,0.0,,,16.0,0.0,8768.0,44.7,21.0,w,0.0,0.0,17005.468748056002,17005.47,15000.0,2005.47,0.0,0.0,0.0,Aug-2017,8216.57,,Mar-2019,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,32012.0,0.0,5.0,1.0,1.0,9.0,23244.0,88.0,1.0,2.0,5275.0,70.0,19600.0,3.0,0.0,3.0,3.0,2134.0,7832.0,52.8,0.0,0.0,75.0,74.0,7.0,7.0,0.0,14.0,,10.0,,0.0,3.0,3.0,7.0,7.0,10.0,11.0,11.0,3.0,16.0,0.0,0.0,0.0,2.0,100.0,42.9,0.0,0.0,45965.0,32012.0,16600.0,26365.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
221,68606972,,30000.0,30000.0,30000.0, 60 months,18.49,769.83,D,D5,Sales,2 years,MORTGAGE,85000.0,Source Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606972,,debt_consolidation,Debt consolidation,070xx,NJ,35.93,0.0,Oct-2003,665.0,669.0,0.0,45.0,69.0,21.0,1.0,12381.0,49.9,49.0,w,14271.65,14271.65,29176.5,29176.5,15728.35,13448.15,0.0,0.0,0.0,Feb-2019,769.83,Apr-2019,Mar-2019,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,195290.0,1.0,5.0,3.0,6.0,4.0,94001.0,91.0,2.0,4.0,4556.0,83.0,24800.0,2.0,0.0,12.0,10.0,9300.0,6474.0,63.8,0.0,0.0,116.0,146.0,9.0,4.0,2.0,25.0,,0.0,,0.0,6.0,9.0,8.0,21.0,14.0,15.0,33.0,9.0,21.0,0.0,0.0,0.0,5.0,97.7,37.5,1.0,0.0,219013.0,106382.0,17900.0,103894.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
222,68596708,,15000.0,15000.0,15000.0, 36 months,9.8,482.61,B,B3,maintenance,10+ years,RENT,60000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596708,,credit_card,Credit card refinancing,436xx,OH,25.56,0.0,Dec-1977,720.0,724.0,2.0,,,19.0,0.0,15448.0,25.5,53.0,w,0.0,0.0,15133.97,15133.97,15000.0,133.97,0.0,0.0,0.0,Feb-2016,15154.39,,Jan-2018,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,95299.0,2.0,2.0,1.0,5.0,5.0,18420.0,85.0,4.0,5.0,8002.0,41.0,60500.0,3.0,2.0,7.0,10.0,5016.0,21013.0,41.0,0.0,0.0,170.0,456.0,4.0,4.0,3.0,11.0,,1.0,,0.0,5.0,6.0,9.0,19.0,21.0,16.0,29.0,6.0,19.0,0.0,0.0,0.0,5.0,100.0,22.2,0.0,0.0,169777.0,33868.0,35600.0,21777.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
223,68476642,,3500.0,3500.0,3500.0, 36 months,13.99,119.61,C,C4,electrical construction apprentice,10+ years,RENT,105000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476642,,other,Other,906xx,CA,17.65,0.0,Jun-1986,665.0,669.0,0.0,24.0,,9.0,0.0,22712.0,78.9,19.0,f,0.0,0.0,4280.272129314199,4280.27,3500.0,780.27,0.0,0.0,0.0,Jan-2019,0.59,,Jan-2019,599.0,595.0,0.0,,1.0,Individual,,,,0.0,0.0,60499.0,1.0,1.0,1.0,1.0,12.0,37787.0,,2.0,2.0,6553.0,79.0,28800.0,2.0,1.0,3.0,3.0,6722.0,955.0,94.1,0.0,0.0,121.0,354.0,3.0,3.0,0.0,10.0,,6.0,24.0,0.0,4.0,7.0,4.0,6.0,5.0,8.0,14.0,8.0,9.0,0.0,0.0,0.0,3.0,83.3,75.0,0.0,0.0,72443.0,60499.0,16100.0,43643.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
224,68616825,,20000.0,20000.0,20000.0, 36 months,9.17,637.58,B,B2,,2 years,RENT,130000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616825,,debt_consolidation,Debt consolidation,104xx,NY,12.77,0.0,Oct-2011,715.0,719.0,0.0,,,8.0,0.0,12187.0,36.5,13.0,w,0.0,0.0,22865.0298045364,22865.03,20000.0,2833.15,31.88,0.0,0.0,Jul-2018,5038.26,,Feb-2019,634.0,630.0,0.0,,1.0,Individual,,,,0.0,0.0,37657.0,0.0,1.0,1.0,1.0,8.0,25470.0,78.0,1.0,6.0,3043.0,57.0,33400.0,6.0,0.0,5.0,7.0,4707.0,12316.0,41.4,0.0,0.0,29.0,50.0,7.0,7.0,0.0,7.0,,7.0,,0.0,4.0,6.0,4.0,8.0,2.0,7.0,11.0,6.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,66147.0,37657.0,21000.0,32747.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
225,68526740,,10000.0,10000.0,10000.0, 60 months,13.44,229.79,C,C3,Mechanic,7 years,RENT,30160.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526740,,credit_card,Credit card refinancing,601xx,IL,29.45,0.0,Oct-2009,685.0,689.0,0.0,,,5.0,0.0,10477.0,95.2,5.0,w,4458.7,4458.7,8713.35,8713.35,5541.3,3172.05,0.0,0.0,0.0,Feb-2019,229.79,Apr-2019,Mar-2019,639.0,635.0,0.0,,1.0,Individual,,,,0.0,0.0,18032.0,0.0,2.0,0.0,0.0,38.0,7555.0,45.0,0.0,0.0,4705.0,65.0,11000.0,0.0,0.0,1.0,0.0,3606.0,308.0,95.9,0.0,0.0,42.0,74.0,36.0,36.0,0.0,36.0,,8.0,,0.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,27759.0,18032.0,7500.0,16759.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
226,68426716,,35000.0,35000.0,35000.0, 60 months,18.49,898.13,D,D5,IT Supervisor,9 years,MORTGAGE,132500.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426716,,debt_consolidation,Debt consolidation,750xx,TX,14.48,0.0,Jul-2003,670.0,674.0,1.0,57.0,,16.0,0.0,27946.0,83.9,25.0,w,0.0,0.0,47716.4594869202,47716.46,35000.0,12716.46,0.0,0.0,0.0,May-2018,23556.83,,May-2018,764.0,760.0,0.0,,1.0,Individual,,,,0.0,1053.0,359542.0,0.0,3.0,0.0,2.0,16.0,25495.0,63.0,0.0,1.0,10123.0,73.0,33300.0,2.0,4.0,4.0,3.0,22471.0,1899.0,90.9,0.0,0.0,72.0,149.0,13.0,13.0,5.0,56.0,,0.0,,0.0,5.0,9.0,5.0,6.0,6.0,11.0,14.0,10.0,16.0,0.0,0.0,0.0,0.0,92.0,100.0,0.0,0.0,416820.0,53441.0,20900.0,40358.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
227,68376710,,16000.0,16000.0,16000.0, 60 months,14.85,379.39,C,C5,District Sales Leader,10+ years,RENT,90000.0,Not Verified,Dec-2015,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376710,,credit_card,Credit card refinancing,917xx,CA,16.65,0.0,May-2002,660.0,664.0,1.0,,75.0,13.0,1.0,10159.0,51.8,20.0,w,7693.94,7693.94,14157.37,14157.37,8306.06,5756.46,94.85,0.0,0.0,Mar-2019,379.39,Apr-2019,Mar-2019,629.0,625.0,0.0,,1.0,Individual,,,,0.0,0.0,36465.0,2.0,2.0,1.0,2.0,9.0,26306.0,74.0,2.0,3.0,2261.0,66.0,19600.0,0.0,0.0,2.0,5.0,2805.0,2357.0,64.8,0.0,0.0,163.0,157.0,0.0,0.0,0.0,6.0,,0.0,,0.0,3.0,10.0,3.0,4.0,7.0,11.0,13.0,10.0,13.0,0.0,0.0,0.0,3.0,100.0,66.7,1.0,0.0,55011.0,36465.0,6700.0,35411.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
228,68587530,,2000.0,2000.0,2000.0, 36 months,11.99,66.42,C,C1,Financial Manager,10+ years,MORTGAGE,180000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68587530,,other,Other,607xx,IL,12.66,0.0,May-1984,665.0,669.0,0.0,34.0,,10.0,0.0,4016.0,75.8,32.0,w,0.0,0.0,2378.02461974,2378.02,2000.0,378.02,0.0,0.0,0.0,Jul-2018,455.17,,Mar-2019,719.0,715.0,0.0,41.0,1.0,Individual,,,,0.0,200.0,294683.0,1.0,4.0,3.0,4.0,6.0,51359.0,81.0,0.0,0.0,1274.0,79.0,5300.0,4.0,0.0,8.0,4.0,29468.0,0.0,106.2,0.0,0.0,132.0,379.0,28.0,6.0,3.0,100.0,34.0,7.0,34.0,7.0,1.0,3.0,1.0,8.0,12.0,4.0,16.0,3.0,10.0,0.0,0.0,0.0,3.0,61.3,100.0,0.0,0.0,428961.0,55483.0,1200.0,63539.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
229,68476592,,12000.0,12000.0,12000.0, 36 months,9.8,386.09,B,B3,Certified Lead Samsung Experience Consul,2 years,RENT,39500.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476592,,credit_card,Credit card refinancing,770xx,TX,25.43,0.0,Aug-2003,725.0,729.0,0.0,,,9.0,0.0,9332.0,65.7,10.0,w,0.0,0.0,13882.511709869,13882.51,12000.0,1882.51,0.0,0.0,0.0,Jan-2019,385.69,,Dec-2018,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,35079.0,0.0,3.0,0.0,1.0,24.0,25747.0,11.0,1.0,4.0,3389.0,53.0,14200.0,1.0,0.0,0.0,5.0,3898.0,2973.0,71.1,0.0,0.0,148.0,134.0,12.0,12.0,0.0,16.0,,16.0,,0.0,3.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,9.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,53890.0,35079.0,10300.0,39690.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
230,68476512,,8000.0,8000.0,8000.0, 36 months,6.99,246.99,A,A3,Registered Nurse ,1 year,MORTGAGE,80000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476512,,credit_card,Credit card refinancing,164xx,PA,18.92,0.0,Apr-2004,740.0,744.0,1.0,,,17.0,0.0,5387.0,36.2,25.0,w,0.0,0.0,8213.49,8213.49,8000.0,213.49,0.0,0.0,0.0,Jun-2016,7233.3,,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,314484.0,2.0,11.0,1.0,1.0,6.0,61900.0,84.0,2.0,4.0,3692.0,76.0,14900.0,0.0,0.0,4.0,5.0,18499.0,5708.0,39.3,0.0,0.0,140.0,99.0,5.0,5.0,2.0,21.0,,0.0,,0.0,1.0,3.0,2.0,3.0,16.0,5.0,7.0,4.0,17.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,359365.0,67287.0,9400.0,73810.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
231,68537368,,10000.0,10000.0,10000.0, 36 months,9.8,321.74,B,B3,Quality Assurance Wings,10+ years,MORTGAGE,92000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537368,,debt_consolidation,Debt consolidation,980xx,WA,10.55,1.0,Aug-1996,680.0,684.0,0.0,15.0,,8.0,0.0,9560.0,54.6,27.0,w,0.0,0.0,6796.55,6796.55,4906.57,1192.88,16.09,681.01,122.5818,Aug-2017,321.74,,Jan-2018,639.0,635.0,0.0,34.0,1.0,Individual,,,,0.0,207.0,182684.0,0.0,1.0,0.0,0.0,36.0,11355.0,48.0,1.0,1.0,7340.0,51.0,17500.0,1.0,4.0,5.0,2.0,26098.0,5440.0,63.7,0.0,0.0,232.0,158.0,12.0,12.0,5.0,12.0,24.0,0.0,15.0,1.0,2.0,2.0,2.0,10.0,6.0,6.0,16.0,2.0,8.0,0.0,0.0,0.0,1.0,85.2,0.0,0.0,0.0,205932.0,20915.0,15000.0,23698.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
232,68376880,,25000.0,25000.0,25000.0, 60 months,7.91,505.84,A,A5,Executive Admin,10+ years,RENT,76500.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376880,,credit_card,Credit card refinancing,553xx,MN,15.65,0.0,Jan-2002,750.0,754.0,0.0,,,8.0,0.0,33834.0,62.5,21.0,w,10327.22,10327.22,19276.84,19276.84,14672.78,4604.06,0.0,0.0,0.0,Mar-2019,505.84,Apr-2019,Mar-2019,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,45132.0,0.0,2.0,0.0,1.0,20.0,11298.0,32.0,0.0,1.0,18580.0,51.0,54100.0,0.0,0.0,0.0,2.0,6447.0,5146.0,80.9,0.0,0.0,148.0,167.0,19.0,19.0,3.0,19.0,,,,0.0,2.0,3.0,2.0,4.0,6.0,6.0,12.0,3.0,8.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,89097.0,45132.0,27000.0,34997.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
233,68366911,,35000.0,35000.0,35000.0, 36 months,13.99,1196.05,C,C4,Executive Director ,10+ years,RENT,100000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366911,,debt_consolidation,Debt consolidation,956xx,CA,19.43,6.0,Jan-1986,665.0,669.0,0.0,12.0,,12.0,0.0,31610.0,80.6,22.0,w,0.0,0.0,42873.7666581155,42873.77,35000.0,7873.77,0.0,0.0,0.0,Jan-2019,680.03,,Dec-2018,619.0,615.0,0.0,18.0,1.0,Individual,,,,0.0,0.0,44539.0,1.0,1.0,1.0,1.0,2.0,12929.0,98.0,0.0,0.0,10054.0,85.0,39200.0,4.0,1.0,0.0,1.0,4049.0,2965.0,91.2,0.0,0.0,136.0,359.0,41.0,2.0,5.0,41.0,12.0,20.0,12.0,2.0,5.0,8.0,7.0,8.0,2.0,11.0,15.0,8.0,12.0,0.0,0.0,2.0,1.0,72.7,66.7,0.0,0.0,52338.0,44539.0,33600.0,13138.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
234,68547485,,25600.0,25600.0,25600.0, 60 months,7.91,517.98,A,A5,Lawyer,3 years,OWN,150000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547485,,debt_consolidation,Debt consolidation,770xx,TX,10.88,0.0,Feb-2005,740.0,744.0,0.0,,,10.0,0.0,15837.0,31.9,39.0,w,0.0,0.0,27785.3515648328,27785.35,25600.0,2185.35,0.0,0.0,0.0,Mar-2018,4848.59,,Mar-2018,804.0,800.0,0.0,,1.0,Individual,,,,0.0,0.0,678352.0,2.0,4.0,1.0,1.0,5.0,48659.0,65.0,0.0,0.0,15829.0,44.0,49700.0,0.0,0.0,4.0,2.0,75372.0,33863.0,31.9,0.0,0.0,125.0,130.0,33.0,5.0,2.0,33.0,,5.0,,0.0,2.0,2.0,4.0,5.0,29.0,4.0,7.0,2.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,717956.0,70777.0,49700.0,54260.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
235,68606926,,4325.0,4325.0,4325.0, 36 months,11.99,143.64,C,C1,Account manager,10+ years,OWN,90000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606926,,major_purchase,Major purchase,231xx,VA,16.96,1.0,Aug-1997,730.0,734.0,1.0,18.0,113.0,17.0,1.0,15676.0,37.8,23.0,w,0.0,0.0,5163.4624357640005,5163.46,4325.0,838.46,0.0,0.0,0.0,Jan-2019,143.26,,Feb-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,191071.0,3.0,2.0,1.0,1.0,11.0,24545.0,59.0,4.0,5.0,3107.0,49.0,41500.0,0.0,0.0,2.0,6.0,11942.0,20272.0,36.6,0.0,0.0,52.0,220.0,2.0,2.0,3.0,2.0,,3.0,,0.0,10.0,13.0,10.0,13.0,4.0,13.0,16.0,13.0,16.0,0.0,0.0,0.0,5.0,95.5,0.0,1.0,0.0,248651.0,40221.0,32000.0,41299.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
236,68339758,,6000.0,6000.0,6000.0, 36 months,6.99,185.24,A,A3,Teacher,10+ years,OWN,48000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68339758,,credit_card,,324xx,FL,33.78,0.0,Apr-1983,760.0,764.0,0.0,32.0,,18.0,0.0,7204.0,26.6,30.0,w,0.0,0.0,6662.626347429,6662.63,6000.0,662.63,0.0,0.0,0.0,Jan-2019,185.05,,Jan-2019,769.0,765.0,0.0,,1.0,Individual,,,,0.0,0.0,37729.0,0.0,3.0,2.0,3.0,8.0,30525.0,64.0,1.0,6.0,880.0,51.0,27100.0,1.0,10.0,2.0,9.0,2219.0,5392.0,17.0,0.0,0.0,106.0,392.0,12.0,8.0,0.0,13.0,,11.0,,0.0,2.0,10.0,3.0,3.0,11.0,15.0,19.0,10.0,18.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,74726.0,37729.0,6500.0,47626.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
